player_name,position,nfl_team,projected_points,floor,ceiling,risk_tier,explanation,rush_att_pg,bye_week,points_early,points_late,pos_rank,replacement_points,vor,overall_rank,vor_round,market_verified,market_round,market_overall_pick,tier,tier_dropoff,tier_market_rounds
Dre'Mont Jones,DL,Patriots,45.2,33.9,57.8,medium,"1.1 solo + 1.3 ast tackles/g (2.6 pts/g from tackle volume alone) | 0.35 TFL/g, 0.44 sacks/g, 0.12 PD/g | Signed 3-yr/$39M FA deal with Patriots for 2026; expected interior/edge rotational-to-starting pass rusher | listed as DE",,11.0,28.2,17.0,33,66.9,-27.8,325,21,False,,,13,1.9,
Grady Jarrett,DL,Bears,45.2,33.8,57.8,medium,"1.0 solo + 1.8 ast tackles/g (2.8 pts/g from tackle volume alone) | 0.48 TFL/g, 0.29 sacks/g, 0.20 PD/g | Rotational interior DT / DT3-type role behind Dexter and rookie Shemar Turner; run-stuffing veteran depth | listed as DT",,10.0,28.2,16.9,35,66.9,-27.9,326,21,False,,,13,1.9,
Quincy Williams,LB,Browns,80.4,60.3,102.9,medium,"3.5 solo + 2.9 ast tackles/g (7.4 pts/g from tackle volume alone) | 0.21 TFL/g, 0.21 sacks/g, 0.43 PD/g | Expected starter, taking over Devin Bush's vacated spot | listed as ILB",,11.0,50.2,30.2,33,99.4,-28.0,327,21,False,,,17,3.5,
Alex Anzalone,LB,Lions,76.0,57.0,97.4,medium,"3.2 solo + 2.7 ast tackles/g (6.9 pts/g from tackle volume alone) | 0.21 TFL/g, 0.15 sacks/g, 0.44 PD/g | Starter, defensive signal-caller | listed as MLB",,6.0,38.0,38.0,37,99.4,-28.5,328,21,False,,,17,3.5,
Vita Vea,DL,Buccaneers,44.3,37.6,52.2,low,"0.9 solo + 1.1 ast tackles/g (2.2 pts/g from tackle volume alone) | 0.44 TFL/g, 0.37 sacks/g, 0.15 PD/g | Full-time nose/interior run-stuffer if he stays; trade destination unresolved as of Aug 2026 | listed as DT",,10.0,27.7,16.6,36,66.9,-28.8,329,21,False,,,13,1.9,
Cole Kmet,TE,Bears,27.4,17.3,39.0,high,"3.1 targets/g, 62% catch rate, 5.5 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,10.0,17.2,10.3,28,49.2,-29.0,331,21,False,,,13,3.5,7
Eric Murray,DB,Jaguars,63.4,47.5,81.1,medium,"2.7 solo + 1.8 ast tackles/g (5.4 pts/g from tackle volume alone) | 0.18 TFL/g, 0.07 sacks/g, 0.53 PD/g | Starter - safety | listed as S",,7.0,31.7,31.7,54,84.4,-29.8,335,21,False,,,15,3.3,
Sheldon Rankins,DL,Texans,41.2,30.8,52.6,medium,"1.1 solo + 1.4 ast tackles/g (2.6 pts/g from tackle volume alone) | 0.35 TFL/g, 0.33 sacks/g, 0.09 PD/g | Rotational interior DT, run-stuffing/pass-rush depth | listed as DT",,8.0,20.6,20.6,39,66.9,-30.0,336,21,False,,,13,1.9,
Foley Fatukasi,DL,Raiders,41.8,26.4,59.4,high,"1.2 solo + 0.8 ast tackles/g (2.4 pts/g from tackle volume alone) | 0.35 TFL/g, 0.43 sacks/g, 0.09 PD/g | Depth/rotational run-stuffing NT-DT; not a lock for major snaps | listed as DT",,13.0,23.2,18.6,38,66.9,-30.4,338,22,False,,,13,1.9,
Osa Odighizuwa,DL,49ers,40.8,30.6,52.3,medium,"1.0 solo + 1.6 ast tackles/g (2.7 pts/g from tackle volume alone) | 0.35 TFL/g, 0.32 sacks/g, 0.09 PD/g | Projected starting interior pass rusher for SF after trade; led DTs in QB hits (23) | listed as DT",,8.0,20.4,20.4,40,66.9,-30.4,339,22,False,,,13,1.9,
Dru Phillips,DB,Giants,62.8,53.4,74.1,low,"2.9 solo + 1.0 ast tackles/g (5.1 pts/g from tackle volume alone) | 0.10 TFL/g, 0.03 sacks/g, 0.63 PD/g | Starter - slot corner | listed as CB",,8.0,31.4,31.4,55,84.4,-30.5,340,22,False,,,15,3.3,
Andre Cisco,DB,Jets,63.8,40.2,90.6,high,"3.2 solo + 1.9 ast tackles/g (6.3 pts/g from tackle volume alone) | 0.25 TFL/g, 0.03 sacks/g, 0.34 PD/g | Re-signed to a new 1-year deal (~$5.25M) in March 2026; in an open camp competition with Dane Belton (and Malachi Moore) for the starting job as of Aug 26, 2026 -- not a settled starter/rotational role. | listed as S",,13.0,35.4,28.4,53,84.4,-31.0,343,22,False,,,15,3.3,
Calen Bullock,DB,Texans,62.2,52.8,73.4,low,"2.6 solo + 1.2 ast tackles/g (4.8 pts/g from tackle volume alone) | 0.10 TFL/g, 0.03 sacks/g, 0.57 PD/g | Starter - free safety | listed as S",,8.0,31.1,31.1,56,84.4,-31.2,344,22,False,,,15,3.3,
Chris Jones,DL,Chiefs,40.0,30.0,51.2,medium,"0.9 solo + 0.8 ast tackles/g (1.9 pts/g from tackle volume alone) | 0.35 TFL/g, 0.45 sacks/g, 0.15 PD/g | Full-time 3-tech/interior pass rusher, every-down starter | listed as DT",,5.0,20.0,20.0,42,66.9,-31.4,345,22,False,,,13,1.9,
Coby Bryant,DB,Bears,65.2,55.4,76.9,low,"2.6 solo + 1.7 ast tackles/g (5.2 pts/g from tackle volume alone) | 0.10 TFL/g, 0.03 sacks/g, 0.51 PD/g | Starter - slot/hybrid DB | listed as S/CB",,10.0,40.7,24.4,52,84.4,-31.7,347,22,False,,,15,3.3,
Rasul Douglas,DB,Dolphins,61.4,46.0,78.6,medium,"2.5 solo + 1.7 ast tackles/g (5.0 pts/g from tackle volume alone) | 0.10 TFL/g, 0.06 sacks/g, 0.71 PD/g | Starter - outside corner | listed as CB",,6.0,30.7,30.7,57,84.4,-32.2,348,22,False,,,15,3.3,
John Franklin-Myers,DL,Titans,40.8,34.6,48.1,low,"0.8 solo + 0.8 ast tackles/g (1.7 pts/g from tackle volume alone) | 0.35 TFL/g, 0.48 sacks/g, 0.09 PD/g | Signed 3yr/$63M with Titans Mar 2026 FA, reunites with HC Robert Saleh from Jets tenure; full-time interior/edge rusher paired with Jeffery Simmons | listed as DE",,9.0,25.5,15.3,41,66.9,-33.0,351,22,False,,,13,1.9,
Andrew Van Ginkel,LB,Vikings,72.0,54.0,92.2,medium,"2.3 solo + 2.2 ast tackles/g (5.1 pts/g from tackle volume alone) | 0.21 TFL/g, 0.37 sacks/g, 0.53 PD/g | Starter, edge/OLB pass rusher | listed as OLB",,6.0,36.0,36.0,40,99.4,-33.5,352,22,False,,,18,1.9,
Barrett Carter,LB,Bengals,71.8,53.9,92.0,medium,"3.1 solo + 3.1 ast tackles/g (7.0 pts/g from tackle volume alone) | 0.21 TFL/g, 0.07 sacks/g, 0.28 PD/g | Starter, strong rookie campaign | listed as LB",,6.0,35.9,35.9,41,99.4,-33.8,353,23,False,,,18,1.9,
Darnell Mooney,WR,Giants,32.9,20.8,46.8,high,"3.5 targets/g, 60% catch rate, 6.5 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,8.0,16.5,16.5,80,60.6,-34.0,354,23,False,,,34,1.6,
Harold Landry,DL,Patriots,39.2,19.6,62.8,very_high,"1.7 solo + 1.5 ast tackles/g (3.7 pts/g from tackle volume alone) | 0.35 TFL/g, 0.53 sacks/g, 0.09 PD/g | Starting edge rusher when healthy, signed 3yr/$43.5M deal in 2025. On the active/PUP list as of late July 2026 recovering from offseason knee surgery, has not practiced all summer, HC Vrabel explicitly declining to rush him back. Real roster rule: anyone still on PUP past Aug 30, 2026 roster cutdown must miss the first 4 regular-season games -- which lands right on top of Rivals FCL's Week 4 scoring start, so a still-on-PUP outcome tomorrow could cost him the league's very first scored week, not just an early unscored one. [49 combined 2025 tackles found in research notes; solo/assist split estimated at this position's observed 53/47 average since the source didn't report the two separately -- not a fabricated total, just an estimated split.] | listed as DE",,11.0,24.5,14.7,43,66.9,-34.9,355,23,False,,,14,12.4,
Terrel Bernard,LB,Bills,70.8,53.2,90.7,medium,"3.7 solo + 1.8 ast tackles/g (6.8 pts/g from tackle volume alone) | 0.21 TFL/g, 0.07 sacks/g, 0.28 PD/g | Starter when healthy, but recent injury history | listed as MLB",,7.0,35.4,35.4,44,99.4,-35.0,356,23,False,,,18,1.9,
Marquise Brown,WR,Eagles,33.9,21.3,48.1,high,"3.4 targets/g, 60% catch rate, 7.0 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,10.0,21.4,12.5,79,60.6,-35.2,358,23,False,,,34,1.6,
Byron Murphy Jr.,DB,Vikings,58.8,44.0,75.2,medium,"2.7 solo + 1.5 ast tackles/g (5.1 pts/g from tackle volume alone) | 0.19 TFL/g, 0.03 sacks/g, 0.48 PD/g | Starter, three-down outside corner -- not to be confused with Byron Murphy II, the unrelated Seahawks DT already in the DL file. [71 combined 2025 tackles found in research notes; solo/assist split estimated at this position's observed 64/36 average since the source didn't report the two separately -- not a fabricated total, just an estimated split.] | listed as CB",,6.0,29.4,29.4,60,84.4,-35.5,359,23,False,,,16,1.4,
Malik Hooker,DB,Cowboys,60.0,45.0,76.8,medium,"2.3 solo + 2.0 ast tackles/g (5.0 pts/g from tackle volume alone) | 0.26 TFL/g, 0.03 sacks/g, 0.32 PD/g | Starter/rotational safety | listed as S",,14.0,33.3,26.7,59,84.4,-35.6,360,23,False,,,16,1.4,
Henry To'oTo'o,LB,Texans,69.9,59.4,82.5,low,"2.5 solo + 3.1 ast tackles/g (6.0 pts/g from tackle volume alone) | 0.21 TFL/g, 0.15 sacks/g, 0.28 PD/g | Starter, three-down, paired with Azeez Al-Shaair | listed as ILB",,8.0,35.0,35.0,45,99.4,-36.0,362,23,False,,,18,1.9,
Elandon Roberts,LB,Raiders,70.9,53.2,90.8,medium,"2.5 solo + 2.8 ast tackles/g (5.8 pts/g from tackle volume alone) | 0.39 TFL/g, 0.07 sacks/g, 0.19 PD/g | Starter/thumper role | listed as OLB",,13.0,39.4,31.5,43,99.4,-36.8,364,23,False,,,18,1.9,
Tyrique Stevenson,DB,Bears,60.6,45.4,77.6,medium,"2.8 solo + 1.0 ast tackles/g (4.9 pts/g from tackle volume alone) | 0.10 TFL/g, 0.03 sacks/g, 0.66 PD/g | Starter - outside corner | listed as CB",,10.0,37.9,22.7,58,84.4,-37.0,365,23,False,,,17,1.2,
Sauce Gardner,DB,Colts,57.9,43.4,74.1,medium,"2.5 solo + 0.7 ast tackles/g (4.4 pts/g from tackle volume alone) | 0.10 TFL/g, 0.03 sacks/g, 0.69 PD/g | Starter - outside corner | listed as CB",,13.0,32.2,25.7,61,84.4,-38.2,371,24,False,,,18,2.8,
Zach Ertz,TE,Free agent,19.0,9.5,30.4,very_high,"3.0 targets/g, 68% catch rate, 5.5 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,,10.6,8.4,31,49.2,-38.4,372,24,False,,,15,3.8,6-9
Jevon Holland,DB,Giants,56.4,42.4,72.2,medium,"2.7 solo + 1.8 ast tackles/g (5.4 pts/g from tackle volume alone) | 0.12 TFL/g, 0.03 sacks/g, 0.46 PD/g | Starter - safety | listed as S",,8.0,28.2,28.2,62,84.4,-38.5,373,24,False,,,18,2.8,
Antonio Johnson,DB,Jaguars,55.6,47.3,65.6,low,"2.0 solo + 1.1 ast tackles/g (3.8 pts/g from tackle volume alone) | 0.10 TFL/g, 0.08 sacks/g, 0.54 PD/g | Starter - safety | listed as S",,7.0,27.8,27.8,63,84.4,-39.5,378,24,False,,,18,2.8,
Noah Fant,TE,Saints,16.6,8.3,26.5,very_high,"2.5 targets/g, 62% catch rate, 5.5 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,8.0,8.2,8.4,33,49.2,-40.8,381,24,False,,,15,3.8,6-9
Ja'Tavion Sanders,TE,Panthers,16.7,10.5,23.8,high,"2.5 targets/g, 62% catch rate, 5.5 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,5.0,8.4,8.3,32,49.2,-40.8,383,24,False,,,15,3.8,6-9
Divine Deablo,LB,Falcons,69.4,52.1,88.9,medium,"2.9 solo + 2.7 ast tackles/g (6.4 pts/g from tackle volume alone) | 0.21 TFL/g, 0.11 sacks/g, 0.43 PD/g | Starter | listed as ILB",,11.0,43.4,26.0,46,99.4,-41.1,384,24,False,,,18,1.9,
Jack Bech,WR,Raiders,28.1,17.7,39.9,high,"3.1 targets/g, 60% catch rate, 6.0 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,13.0,15.9,12.2,86,60.6,-41.1,385,25,False,,,36,2.2,9
Charvarius Ward,DB,Colts,54.3,34.3,77.2,high,"2.4 solo + 1.1 ast tackles/g (4.5 pts/g from tackle volume alone) | 0.10 TFL/g, 0.03 sacks/g, 0.78 PD/g | Starter - outside corner (if healthy) | listed as CB",,13.0,30.2,24.2,65,84.4,-42.3,386,25,False,,,19,1.5,
Cody Simon,LB,Cardinals,65.9,49.4,84.4,medium,"2.6 solo + 2.2 ast tackles/g (5.5 pts/g from tackle volume alone) | 0.21 TFL/g, 0.09 sacks/g, 0.22 PD/g | Starter, ascending role | listed as ILB",,14.0,36.6,29.3,47,99.4,-43.0,387,25,False,,,19,2.0,
Jayden Higgins,WR,Texans,25.6,16.2,36.4,high,"3.0 targets/g, 60% catch rate, 6.5 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,8.0,12.8,12.8,88,60.6,-43.3,388,25,True,9.0,143.1,37,1.6,
Keon Coleman,WR,Bills,25.0,15.8,35.5,high,"3.1 targets/g, 58% catch rate, 6.5 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,7.0,12.0,13.0,90,60.6,-43.8,389,25,False,,,37,1.6,
Christian Benford,DB,Bills,51.8,38.9,66.4,medium,"2.3 solo + 0.8 ast tackles/g (4.0 pts/g from tackle volume alone) | 0.17 TFL/g, 0.10 sacks/g, 0.42 PD/g | Starter - outside corner | listed as CB",,7.0,25.9,25.9,67,84.4,-43.8,390,25,False,,,20,2.6,
Patrick Surtain II,DB,Broncos,54.3,40.7,69.5,medium,"2.6 solo + 0.7 ast tackles/g (4.5 pts/g from tackle volume alone) | 0.10 TFL/g, 0.03 sacks/g, 0.70 PD/g | Starter - outside corner | listed as CB",,10.0,33.9,20.4,64,84.4,-44.5,392,25,False,,,20,2.6,
Jonnu Smith,TE,Free agent,14.0,7.0,22.3,very_high,"3.0 targets/g, 65% catch rate, 5.5 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,,7.8,6.2,34,49.2,-44.6,394,25,False,,,16,4.0,8
Matt Milano,LB,Free agent (unsigned),64.2,40.4,91.1,high,"3.0 solo + 2.6 ast tackles/g (6.4 pts/g from tackle volume alone) | 0.21 TFL/g, 0.22 sacks/g, 0.16 PD/g | Unsigned as of Aug 2026 -- games_proj discounted for a landing-spot/ramp-up gap even if he signs before the draft. | listed as OLB",,,35.7,28.5,48,99.4,-45.0,395,25,False,,,20,4.8,
Emmanuel Forbes Jr.,DB,Rams,53.2,45.2,62.8,low,"1.9 solo + 0.8 ast tackles/g (3.4 pts/g from tackle volume alone) | 0.10 TFL/g, 0.03 sacks/g, 0.81 PD/g | Starter - outside corner | listed as CB",,11.0,33.3,20.0,66,84.4,-45.3,396,25,False,,,20,2.6,
Kerby Joseph,DB,Lions,50.2,31.6,71.2,high,"2.3 solo + 0.7 ast tackles/g (4.0 pts/g from tackle volume alone) | 0.10 TFL/g, 0.03 sacks/g, 0.61 PD/g | Starter - single-high safety (if healthy) | listed as S",,6.0,25.1,25.1,68,84.4,-45.7,397,25,False,,,20,2.6,
Jack Sanborn,LB,Cowboys,63.1,39.7,89.6,high,"2.7 solo + 3.0 ast tackles/g (6.3 pts/g from tackle volume alone) | 0.30 TFL/g, 0.07 sacks/g, 0.16 PD/g | Rotational/injury recovery | listed as ILB",,14.0,35.0,28.0,50,99.4,-46.5,401,26,False,,,20,4.8,
Luke Musgrave,TE,Packers,12.7,6.3,20.3,very_high,"2.0 targets/g, 60% catch rate, 5.5 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,11.0,8.0,4.7,35,49.2,-46.6,402,26,False,,,16,4.0,8
Xavier Legette,WR,Panthers,23.1,14.6,32.8,high,"3.0 targets/g, 58% catch rate, 6.5 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,5.0,11.6,11.4,93,60.6,-46.6,404,26,False,,,38,5.5,
Mason Taylor,TE,Giants,11.9,6.0,19.0,very_high,"2.0 targets/g, 60% catch rate, 5.5 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,8.0,5.9,5.9,36,49.2,-46.9,405,26,False,,,16,4.0,8
Elic Ayomanor,WR,Titans,23.7,14.9,33.6,high,"2.9 targets/g, 58% catch rate, 6.5 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,9.0,14.7,9.0,92,60.6,-47.1,406,26,False,,,38,5.5,
Alim McNeill,DL,Lions,27.2,17.1,38.6,high,"0.5 solo + 0.4 ast tackles/g (1.1 pts/g from tackle volume alone) | 0.45 TFL/g, 0.29 sacks/g, 0.14 PD/g | Starting DT alongside Tyleik Williams; aiming for full 3-down role after incomplete ACL recovery | listed as DT",,6.0,13.6,13.6,45,66.9,-47.4,409,26,False,,,15,10.7,
Kevin Winston Jr.,DB,Titans,50.2,37.6,64.2,medium,"2.1 solo + 1.3 ast tackles/g (4.1 pts/g from tackle volume alone) | 0.35 TFL/g, 0.07 sacks/g, 0.38 PD/g | Starter - safety (2026) | listed as S",,9.0,31.4,18.8,69,84.4,-48.3,412,26,False,,,21,3.1,
Quinyon Mitchell,DB,Eagles,49.5,37.1,63.4,medium,"2.2 solo + 0.6 ast tackles/g (3.8 pts/g from tackle volume alone) | 0.10 TFL/g, 0.03 sacks/g, 0.81 PD/g | Starter - outside corner | listed as CB",,10.0,30.9,18.6,70,84.4,-48.9,414,26,False,,,21,3.1,
Derek Stingley Jr.,DB,Texans,44.6,33.4,57.1,medium,"1.5 solo + 0.6 ast tackles/g (2.7 pts/g from tackle volume alone) | 0.10 TFL/g, 0.03 sacks/g, 0.72 PD/g | Starter - outside corner | listed as CB",,8.0,22.3,22.3,71,84.4,-52.0,418,27,False,,,22,2.9,
Frankie Luvu,LB,Commanders,57.2,36.0,81.3,high,"2.5 solo + 2.6 ast tackles/g (5.6 pts/g from tackle volume alone) | 0.21 TFL/g, 0.16 sacks/g, 0.34 PD/g | Made Washington's 53-man roster (not cut, despite earlier speculation), but rookie Sonny Styles and Leo Chenal have reportedly pushed him down the depth chart -- likely a backup/rotational role now rather than his prior every-down role. | listed as OLB",,7.0,28.6,28.6,51,99.4,-52.0,420,27,False,,,21,3.0,
Aaron Rodgers,QB,Steelers,82.3,51.9,116.9,high,"32.0 pass att/g x 6.9 YPA, 4.0% TD rate (1pt/25 pass yds here, double Top Teamz's rate) | pocket passer, minimal rushing equity",,9.0,52.0,30.3,30,123.0,-52.4,422,27,False,,,6,13.7,
Elijah Arroyo,TE,Seahawks,7.7,3.9,12.3,very_high,"1.5 targets/g, 58% catch rate, 5.5 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,11.0,4.7,2.9,40,49.2,-52.6,423,27,False,,,17,0.0,
Kyle Williams,WR,Patriots,18.9,9.5,30.3,very_high,"2.5 targets/g, 58% catch rate, 6.0 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,11.0,12.0,7.0,95,60.6,-52.8,427,27,False,,,39,3.0,9-10
Gunnar Helm,TE,Titans,7.0,3.5,11.2,very_high,"1.5 targets/g, 58% catch rate, 5.5 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,9.0,4.4,2.7,41,49.2,-53.2,428,27,False,,,17,0.0,
Isiah Pacheco,RB,Lions,38.5,24.3,54.7,high,"8.5 carries/g x 4.13 YPC | 1.5 targets/g as receiver, full-PPR",8.0,6.0,19.4,19.1,52,87.9,-53.6,429,27,True,9.0,139.96,27,3.4,7-11
Denzel Ward,DB,Browns,43.9,32.9,56.2,medium,"1.9 solo + 0.7 ast tackles/g (3.4 pts/g from tackle volume alone) | 0.13 TFL/g, 0.03 sacks/g, 0.58 PD/g | Starter - outside corner | listed as CB",,11.0,27.4,16.5,72,84.4,-54.9,430,27,False,,,23,3.7,
DeMarvion Overshown,LB,Cowboys,56.0,35.3,79.5,high,"2.5 solo + 2.2 ast tackles/g (5.4 pts/g from tackle volume alone) | 0.30 TFL/g, 0.07 sacks/g, 0.16 PD/g | Real 2025 season-ending injury on record, but the same research confirms he's cleared/fully healthy for 2026 -- games_proj uses the real 'high risk' games count instead of the harsher unrecovered discount, since there's no specific 2026 games-missed signal left, just residual uncertainty until proven in game action. [28 combined 2025 tackles found in research notes; solo/assist split estimated at this position's observed 53/47 average since the source didn't report the two separately -- not a fabricated total, just an estimated split.] | listed as ILB",,14.0,31.1,24.9,53,99.4,-55.0,431,27,False,,,22,3.2,
Dre Greenlaw,LB,Broncos,56.6,35.7,80.4,high,"1.9 solo + 3.5 ast tackles/g (5.4 pts/g from tackle volume alone) | 0.21 TFL/g, 0.14 sacks/g, 0.28 PD/g | Starter when healthy, but significant injury risk | listed as OLB",,10.0,35.4,21.2,52,99.4,-56.3,434,28,False,,,22,3.2,
Denzel Perryman,LB,Chargers,53.6,33.8,76.2,high,"3.0 solo + 1.7 ast tackles/g (5.8 pts/g from tackle volume alone) | 0.21 TFL/g, 0.07 sacks/g, 0.31 PD/g | Expected starter alongside Daiyan Henley in 3-4 defense | listed as MLB",,7.0,26.8,26.8,54,99.4,-56.5,435,28,False,,,22,3.2,
Tua Tagovailoa,QB,Falcons,78.5,49.5,111.4,high,"31.6 pass att/g x 7.2 YPA, 3.6% TD rate (1pt/25 pass yds here, double Top Teamz's rate) | 1.5 rush att/g at 3.0 YPC",,11.0,48.9,29.6,31,123.0,-56.6,436,28,False,,,6,13.7,
Najee Harris,RB,Giants,35.9,22.6,51.0,high,"5.6 carries/g x 3.94 YPC | 1.5 targets/g as receiver, full-PPR",6.0,8.0,18.3,17.6,54,87.9,-57.0,437,28,False,,,28,4.1,10
Diontae Johnson,WR,Free agent,14.2,7.1,22.7,very_high,"3.0 targets/g, 62% catch rate, 6.0 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,,7.9,6.3,101,60.6,-58.0,440,28,False,,,40,2.7,
Josh Reynolds,WR,Uncertain,13.4,6.8,21.5,very_high,"2.0 targets/g, 58% catch rate, 6.0 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,,7.5,6.0,102,60.6,-58.6,442,28,False,,,40,2.7,
Chidobe Awuzie,DB,Ravens,39.7,29.8,50.7,medium,"1.8 solo + 0.0 ast tackles/g (2.7 pts/g from tackle volume alone) | 0.10 TFL/g, 0.03 sacks/g, 0.49 PD/g | Starter/rotational corner | listed as CB",,13.0,22.0,17.6,73,84.4,-58.6,443,28,False,,,24,1.2,
Marshon Lattimore,DB,Commanders,38.3,19.2,61.3,very_high,"1.8 solo + 1.2 ast tackles/g (3.6 pts/g from tackle volume alone) | 0.18 TFL/g, 0.03 sacks/g, 0.67 PD/g | Unsigned as of Aug 2026 -- games_proj discounted for a landing-spot/ramp-up gap even if he signs before the draft. | listed as CB",,7.0,19.2,19.2,75,84.4,-58.7,444,28,False,,,24,1.2,
Kenneth Murray Jr.,LB,Free agent (unsigned),52.1,32.8,74.0,high,"2.2 solo + 2.5 ast tackles/g (5.2 pts/g from tackle volume alone) | 0.21 TFL/g, 0.10 sacks/g, 0.22 PD/g | Unsigned as of Aug 2026 -- games_proj discounted for a landing-spot/ramp-up gap even if he signs before the draft. | listed as ILB",,,29.0,23.2,55,99.4,-59.7,446,28,False,,,23,2.7,
Jaylon Johnson,DB,Bears,39.2,24.8,55.8,high,"2.1 solo + 0.3 ast tackles/g (3.4 pts/g from tackle volume alone) | 0.24 TFL/g, 0.03 sacks/g, 0.42 PD/g | Starter - outside corner (if healthy) | listed as CB",,10.0,24.5,14.7,74,84.4,-59.9,448,28,False,,,25,2.9,
Demario Douglas,WR,Patriots,11.8,5.9,18.9,very_high,"2.0 targets/g, 60% catch rate, 5.5 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,11.0,7.5,4.4,104,60.6,-60.5,450,29,False,,,40,2.7,
Demond Claiborne,RB,Vikings,32.1,20.2,45.6,high,"4.5 carries/g x 4.30 YPC | 1.0 targets/g as receiver, full-PPR",4.5,6.0,15.8,16.4,57,87.9,-61.3,451,29,False,,,28,4.1,10
Cody Barton,LB,Titans,51.4,32.4,73.0,high,"2.2 solo + 2.6 ast tackles/g (5.2 pts/g from tackle volume alone) | 0.21 TFL/g, 0.10 sacks/g, 0.16 PD/g | Uncertain -- competition emerging from Cedric Gray | listed as ILB",,9.0,32.2,19.3,56,99.4,-62.4,452,29,False,,,24,4.2,
Christian Wilkins,DL,Free agent (unsigned),15.5,9.8,22.0,high,"0.0 solo + 0.0 ast tackles/g (0.0 pts/g from tackle volume alone) | 0.35 TFL/g, 0.24 sacks/g, 0.09 PD/g | Unsigned as of Aug 2026 -- games_proj discounted for a landing-spot/ramp-up gap even if he signs before the draft. | listed as DT",,,8.6,6.9,47,66.9,-62.5,453,29,False,,,17,3.7,
Trevon Diggs,DB,Seahawks,36.2,22.8,51.4,high,"2.2 solo + 0.8 ast tackles/g (3.9 pts/g from tackle volume alone) | 0.10 TFL/g, 0.03 sacks/g, 0.28 PD/g | Rotational/depth corner | listed as CB",,11.0,22.6,13.6,76,84.4,-62.8,454,29,False,,,26,4.3,
Curtis Samuel,WR,Free agent,9.1,4.6,14.6,very_high,"2.5 targets/g, 60% catch rate, 5.5 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,,5.1,4.0,105,60.6,-63.2,455,29,False,,,41,2.2,
Ivan Pace Jr.,LB,Vikings,47.5,35.6,60.8,medium,"2.0 solo + 1.6 ast tackles/g (4.2 pts/g from tackle volume alone) | 0.21 TFL/g, 0.10 sacks/g, 0.16 PD/g | MLB2/rotational -- Eric Wilson listed ahead at MLB1 on 2026 depth chart | listed as MLB",,6.0,23.8,23.8,57,99.4,-64.0,456,29,False,,,24,4.2,
Skyy Moore,WR,Packers,7.3,3.7,11.7,very_high,"1.5 targets/g, 58% catch rate, 5.5 yds/target | full-PPR: every catch worth 1.0 pt (vs 0.5 in Top Teamz)",0.0,11.0,4.6,2.7,106,60.6,-65.4,457,29,False,,,42,6.9,
Devin Singletary,RB,Giants,29.2,18.4,41.4,high,"4.7 carries/g x 3.84 YPC | 2.0 targets/g as receiver, full-PPR",5.0,8.0,14.9,14.3,60,87.9,-65.4,458,29,False,,,29,3.9,9-11
Austin Ekeler,RB,Free agent,29.2,14.6,46.8,very_high,"4.0 carries/g x 3.80 YPC | 3.0 targets/g as receiver, full-PPR",4.0,,16.2,13.0,59,87.9,-66.0,460,29,False,,,29,3.9,9-11
Julian Love,DB,Seahawks,32.2,27.4,38.0,low,"1.4 solo + 0.0 ast tackles/g (2.0 pts/g from tackle volume alone) | 0.10 TFL/g, 0.03 sacks/g, 0.45 PD/g | Starter - safety | listed as S",,11.0,20.1,12.1,77,84.4,-67.1,463,29,False,,,27,3.5,
